date,fund,company,ticker,cusip,weight,shares_held,market_value
2026-06-30,ARKVX,"X-energy Reactor Company, LLC",XE,98386P102,1.06,,
2026-06-30,ARKVX,Prime Medicine,PRME,74168J101,1.05,,
2026-06-30,ARKVX,"Securitize, Inc.",,,0.99,,
2026-06-30,ARKVX,"Apptronik, Inc.",,,0.93,,
2026-06-30,ARKVX,"Radiant Industries, Inc",,,0.92,,
2026-06-30,ARKVX,Architect Financial Technologies Inc.,,,0.91,,
2026-06-30,ARKVX,Impulse Labs Inc.,,,0.91,,
2026-06-30,ARKVX,Lucra Inc.,,,0.88,,
2026-06-30,ARKVX,Roblox Corporation,RBLX,771049103,0.88,,
2026-06-30,ARKVX,Shield AI,,,0.88,,
2026-06-30,ARKVX,Intellia Therapeutics,NTLA,45826J105,0.84,,
2026-06-30,ARKVX,Canton Strategic Holdings,CNTN,432705309,0.80,,
2026-06-30,ARKVX,Twist Biosciences,TWST,90184D100,0.80,,
2026-06-30,ARKVX,"Hammerspace, Inc.",,,0.71,,
2026-06-30,ARKVX,"Tesla, Inc.",TSLA,88160R101,0.61,,
2026-06-30,ARKVX,"Generate:Biomedicines, Inc.",GENB,370920100,0.60,,
2026-06-30,ARKVX,"Robinhood Markets, Inc.",HOOD,770700102,0.59,,
2026-06-30,ARKVX,"Recursion Pharmaceuticals, Inc.",RXRX,75629V104,0.58,,
2026-06-30,ARKVX,Gatik AI Inc.,,,0.57,,
2026-06-30,ARKVX,"Kodiak Robotics, Inc.",KDK,500081104,0.55,,
2026-06-30,ARKVX,Portal Space Systems,,,0.47,,
2026-06-30,ARKVX,GeneDx Holdings Corp,WGS,81663L200,0.46,,
2026-06-30,ARKVX,"Hark Labs, Inc.",,,0.46,,
2026-06-30,ARKVX,Discord Inc.,,,0.45,,
2026-06-30,ARKVX,"Coinbase Global, Inc.",COIN,19260Q107,0.39,,
2026-06-30,ARKVX,"Mythical, Inc.",,,0.34,,
2026-06-30,ARKVX,"Perplexity AI, Inc.",,,0.33,,
2026-06-30,ARKVX,"Blockdaemon, inc.",,,0.32,,
2026-06-30,ARKVX,Revolut Group Holdings LTD,,,0.30,,
2026-06-30,ARKVX,Relation Therapeutics Inc.,,,0.29,,
2026-06-30,ARKVX,Umoja Biopharma,,,0.26,,
2026-06-30,ARKVX,"Pacific Biosciences of California, Inc.",PACB,69404D108,0.25,,
2026-06-30,ARKVX,Shopify Inc.,SHOP,82509L107,0.24,,
2026-06-30,ARKVX,Archer Aviation Inc.,ACHR,03945R102,0.18,,
2026-06-30,ARKVX,SonaThera,,,0.17,,
2026-06-30,ARKVX,"Bitmine Immersion Technologies, Inc.",BMNR,09175A206,0.15,,
2026-06-30,ARKVX,"Freenome, Inc",,,0.11,,
2026-06-30,ARKVX,"GameFam, Inc.",,,0.10,,
2026-06-30,ARKVX,"Groq, Inc.",,,0.09,,
2026-06-30,ARKVX,Chipper Cash,,,0.07,,
2026-06-30,ARKVX,"Firmly, Inc.",,,0.07,,
2026-06-30,ARKVX,"Atomic Vaults, Inc.",,,0.05,,
2026-06-30,ARKVX,"Axiom Space, Inc.",,,0.05,,
2026-06-30,ARKVX,"KINO Tech, Inc.",,,0.05,,
2026-06-30,ARKVX,"Outrider Technologies, Inc.",,,0.05,,
2026-06-30,ARKVX,Pave Financial Inc.,,,0.05,,
2026-06-30,ARKVX,Sortium Inc.,,,0.02,,
2026-06-30,ARKVX,Tilda Technologies Inc. (DBA Humata),,,0.02,,
2026-06-30,ARKVX,"Flexport, Inc",,,0.01,,
2026-07-31,ARKVX,SpaceX,SPCX,84615Q103,8.72,,
2026-07-31,ARKVX,OpenAI,,,6.18,,
2026-07-31,ARKVX,"Stripe, Inc.",,,4.65,,
2026-07-31,ARKVX,"Anthropic, Inc.",,,4.32,,
2026-07-31,ARKVX,"Lila Sciences, Inc.",,,4.16,,
2026-07-31,ARKVX,Tenstorrent Holdings Inc.,,,3.68,,
2026-07-31,ARKVX,Ayar Labs,,,3.17,,
2026-07-31,ARKVX,Kalshi Inc.,,,2.86,,
2026-07-31,ARKVX,Figure AI Inc.,,,2.63,,
2026-07-31,ARKVX,Wayve,,,2.61,,
2026-07-31,ARKVX,"Replit, Inc.",,,2.60,,
2026-07-31,ARKVX,Crusoe Inc,,,2.34,,
2026-07-31,ARKVX,"Databricks, Inc.",,,2.30,,
2026-07-31,ARKVX,K2 Space,,,2.15,,
2026-07-31,ARKVX,"Freenome, Inc",,,1.96,,
2026-07-31,ARKVX,"Boom Technology, Inc.",,,1.94,,
2026-07-31,ARKVX,Shield AI,,,1.92,,
2026-07-31,ARKVX,Cellares inc.,,,1.82,,
2026-07-31,ARKVX,Zipline International Inc.,,,1.80,,
2026-07-31,ARKVX,"Wonder Group, Inc.",,,1.74,,
2026-07-31,ARKVX,Neuralink Corp.,,,1.59,,
2026-07-31,ARKVX,"Hydra Host, inc.",,,1.52,,
