date,fund,company,ticker,cusip,weight,shares_held,market_value
2026-06-10,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,6.22,121,91603.05
2026-06-10,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.67,9846,9846.47
2026-06-10,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-11.99,-194,-176559.40
2026-06-11,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,97.59,19332,1411429.32
2026-06-11,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,7.14,96,103248.00
2026-06-11,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,5.73,121,82869.27
2026-06-11,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.68,9846,9846.47
2026-06-11,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-11.14,-194,-161149.98
2026-06-12,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,98.67,19332,1458792.72
2026-06-12,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,6.59,96,97481.28
2026-06-12,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,6.27,121,92702.94
2026-06-12,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.67,9846,9846.47
2026-06-12,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-12.20,-194,-180317.18
2026-06-15,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,98.88,19332,1462465.80
2026-06-15,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,6.42,96,94928.64
2026-06-15,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,6.37,121,94274.73
2026-06-15,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.67,9846,9846.47
2026-06-15,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-12.33,-194,-182443.42
2026-06-16,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,100.91,19332,1539407.16
2026-06-16,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.73,121,117846.74
2026-06-16,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.43,96,82817.28
2026-06-16,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.65,9846,9846.47
2026-06-16,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-14.71,-194,-224415.32
2026-06-17,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.03,19332,1528774.56
2026-06-17,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.56,121,114397.03
2026-06-17,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.25,96,79409.28
2026-06-17,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.65,9846,9846.47
2026-06-17,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-14.48,-194,-219175.38
2026-06-18,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,100.62,19332,1517368.68
2026-06-18,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.23,121,109008.90
2026-06-18,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.40,96,81398.40
2026-06-18,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.65,9846,9846.47
2026-06-18,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-13.90,-194,-209584.02
2026-06-22,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.75,19332,1550233.08
2026-06-22,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.94,121,120908.04
2026-06-22,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.84,96,73779.84
2026-06-22,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.65,9846,9846.47
2026-06-22,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-15.18,-194,-231232.48
2026-06-23,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.06,19332,1516208.76
2026-06-23,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.47,121,112012.12
2026-06-23,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.16,96,77400.96
2026-06-23,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.66,9846,9846.47
2026-06-23,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-14.34,-194,-215109.14
2026-06-24,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,99.74,19332,1482377.76
2026-06-24,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,6.50,121,96595.51
2026-06-24,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.74,96,85312.32
2026-06-24,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.66,9846,9846.47
2026-06-24,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-12.64,-194,-187826.92
2026-06-25,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,99.78,19332,1483151.04
2026-06-25,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,6.48,121,96288.17
2026-06-25,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.69,96,84579.84
2026-06-25,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.66,9846,9846.47
2026-06-25,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-12.61,-194,-187390.42
2026-06-26,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,99.70,19332,1479671.28
2026-06-26,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,6.34,121,94035.15
2026-06-26,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.64,96,83746.56
2026-06-26,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.66,9846,9846.47
2026-06-26,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-12.34,-194,-183130.18
2026-06-29,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,100.30,19332,1510409.16
2026-06-29,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,6.72,121,101244.33
2026-06-29,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.37,96,80935.68
2026-06-29,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.65,9846,9846.47
2026-06-29,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-13.06,-194,-196607.36
2026-06-30,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.46,19332,1558739.16
2026-06-30,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.41,121,113794.45
2026-06-30,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.75,96,72903.36
2026-06-30,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.64,9846,9846.47
2026-06-30,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-14.25,-194,-218940.64
2026-07-01,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.85,19332,1562412.24
2026-07-01,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.56,121,115953.09
2026-07-01,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.53,96,69457.92
2026-07-01,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.64,9846,9846.47
